time_s,type,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,qx,qy,qz,qr,hx_deg,hy_deg,hz_deg,ex_deg,ey_deg,ez_deg
2.191097986111111,lowG,-3.825934252929687,1.85790048828125,8.662221606445312,-0.24390243902439027,1.0975609756097562,-0.1829268292682927,26.4,-7.949999999999999,-71.39999999999999,-0.1536303274333477,0.1658856775611639,0.9013013830408454,0.36950707895986945,-22.58912313452123,24.39109555571532,132.52336477416497,11.673925395406721,23.548569559952607,137.85705481106066
2.1955158055555555,lowG,-4.00310517578125,1.8243816650390623,8.896853369140624,-0.3658536585365854,0.6707317073170732,0.1829268292682927,26.4,-7.949999999999999,-71.39999999999999,-0.15364111959934235,0.165882739238441,0.9013072522357106,0.3694895942490465,-22.59089744954258,24.39086593847546,132.5253275873232,11.673621451988655,23.549401135484057,137.85924047159506
2.1999336250000003,lowG,-3.897760302734375,1.8722656982421875,8.801085302734375,0.0,0.06097560975609757,0.48780487804878053,26.4,-7.949999999999999,-71.39999999999999,-0.15363653656095266,0.16588748339563608,0.9013156462460756,0.3694688935732433,-22.590445538991204,24.39180316826967,132.52786398165588,11.674916626610019,23.548834229782944,137.86208183028978
2.2043514444444443,lowG,-3.9360675292968748,1.7669208251953124,8.710105639648438,-0.3658536585365854,0.426829268292683,0.426829268292683,27.3,-6.6,-72.3,-0.15365358907729387,0.16588024236261845,0.9013257883489132,0.369440310489523,-22.593259438175476,24.391069378020095,132.5311533350594,11.674161890706733,23.55002439024582,137.86560620790152
2.208769263888889,lowG,-3.9695863525390624,1.7573440185546874,8.762778076171875,0.1829268292682927,0.1829268292682927,0.6097560975609757,27.3,-6.6,-72.3,-0.15367421600967646,0.16586977895349264,0.9013364603742957,0.36941039097955325,-22.596613340210297,24.389877216632215,132.5346047851598,11.672925626466961,23.551448484687768,137.86923986853995
2.2131870833333336,lowG,-3.897760302734375,1.905784521484375,8.8489693359375,-0.06097560975609757,0.3658536585365854,0.7926829268292683,27.3,-6.6,-72.3,-0.15366697311401367,0.16587476339191198,0.9013516716659069,0.3693740492085623,-22.595938122096662,24.39103090057065,132.53912787167314,11.674781730373912,23.550401758197463,137.87415760474238
2.2176232152777775,lowG,-3.864241479492187,1.886630908203125,8.858546142578124,-0.12195121951219513,0.12195121951219513,-0.5487804878048781,26.25,-8.1,-72.6,-0.15365116484463215,0.1658777603879571,0.9013592200353742,0.3693608596045135,-22.593755055755334,24.391624308168776,132.54106765359404,11.676129838961343,23.548631031655137,137.87601541619662
2.222045222222222,lowG,-3.883395092773437,1.7669208251953124,8.710105639648438,0.12195121951219513,0.24390243902439027,0.1829268292682927,26.25,-8.1,-72.6,-0.15365524217486382,0.16587153542786837,0.9013615353032947,0.3693563089520373,-22.594403417449385,24.39076164198774,132.54169441506875,11.675370834189826,23.548752267512906,137.87646620868185
2.2264672291666665,lowG,-3.84987626953125,1.924938134765625,8.844180932617187,0.1829268292682927,0.6097560975609757,0.1829268292682927,26.25,-8.1,-72.6,-0.15363404527306557,0.1658819131553173,0.9013671902939677,0.3693466654547237,-22.591389912601898,24.392399307584558,132.5431327032006,11.677693952281276,23.546752729633383,137.87805081256928
2.230889236111111,lowG,-3.921702319335937,1.8626888916015625,8.801085302734375,0.30487804878048785,0.48780487804878053,0.426829268292683,26.25,-8.549999999999999,-71.25,-0.15363059472292662,0.16588970366865396,0.9013665840029716,0.36934608137168584,-22.59088878395273,24.39355164080593,132.5430802992508,11.67874750896075,23.546699795667315,137.8782966993794
2.2353112430555555,lowG,-3.912125512695312,1.8148048583984373,8.777143286132812,-0.1829268292682927,0.5487804878048781,0.7317073170731708,26.25,-8.549999999999999,-71.25,-0.15363039169460535,0.1658905353397131,0.9013654198497534,0.3693486333148443,-22.590831562785088,24.393644384956033,132.54274855213993,11.678779952359308,23.54674419189692,137.87798251067758
2.2397332499999996,lowG,-3.9456443359374997,1.8722656982421875,8.815450512695312,-0.3658536585365854,0.9756097560975611,0.1829268292682927,26.25,-8.549999999999999,-71.25,-0.1536290105432272,0.16590069234371185,0.9013634910807014,0.3693493527085116,-22.59062075458544,24.39512960740848,132.54241967082024,11.67998633452146,23.54703618248394,137.87810545408263
2.310488298611111,lowG,-3.854664672851562,1.7477672119140624,8.896853369140624,-0.426829268292683,0.48780487804878053,0.3658536585365854,27.0,-8.549999999999999,-70.8,-0.15343500021845102,0.16596777364611626,0.901016809977591,0.37024465824198066,-22.55250832539957,24.39462698584441,132.4351619866001,11.67135639050515,23.54020087067205,137.7626342759744
2.3149103055555553,lowG,-3.806780639648437,1.85790048828125,8.810662109374999,0.06097560975609757,0.3658536585365854,0.48780487804878053,27.0,-8.549999999999999,-70.8,-0.1534216357395053,0.16595959290862083,0.9010404208675027,0.37019640080845334,-22.551060237229148,24.393983016729393,132.44166449679696,11.672272489627577,23.537769323327524,137.76887706887578
2.3193323125,lowG,-3.9169139160156248,1.7908628417968748,8.834604125976561,0.48780487804878053,0.48780487804878053,0.48780487804878053,27.0,-8.549999999999999,-70.8,-0.1534328330308199,0.16594255343079567,0.9010663563385606,0.3701362670473595,-22.553349522016248,24.39217430958097,132.44925532301895,11.671486164099381,23.537489285571553,137.77639027696281
2.323754319444444,lowG,-3.854664672851562,1.62805712890625,8.8872765625,0.48780487804878053,0.5487804878048781,0.426829268292683,26.099999999999998,-7.199999999999999,-72.0,-0.15344402566552162,0.16589085571467876,0.9010969093069434,0.3700804169572939,-22.555592418222478,24.3852213286347,132.45725617204212,11.666600871295529,23.535785153373634,137.78261940948585
2.328176326388889,lowG,-3.821145849609375,1.8243816650390623,8.781931689453124,-0.24390243902439027,0.6097560975609757,0.426829268292683,26.099999999999998,-7.199999999999999,-72.0,-0.15343084558844566,0.16588575020432472,0.9011050900444388,0.3700682507283849,-22.553785194403915,24.384611598612167,132.4592233100275,11.666883470372438,23.533971738148995,137.78417669261663
2.332598333333333,lowG,-3.902548706054687,1.8004396484374998,8.820238916015624,0.12195121951219513,1.2804878048780488,0.0,26.099999999999998,-7.199999999999999,-72.0,-0.15342864859849215,0.16588089242577553,0.901106333360076,0.37006831166100723,-22.55346159271654,24.383896817605414,132.4594022435379,11.666413894867,23.53352436075836,137.78408106996824
2.4122340833333333,lowG,-3.9552211425781247,1.89620771484375,8.75320126953125,0.48780487804878053,0.48780487804878053,0.30487804878048785,27.599999999999998,-8.7,-71.7,-0.1532075060531497,0.16598178260028362,0.9009661879390478,0.37045571412030687,-22.516815822037245,24.39424363012257,132.41446348371957,11.676578070125625,23.518637963462318,137.7362151042648
2.416656090277778,lowG,-4.050989208984375,1.7717092285156248,8.810662109374999,-0.30487804878048785,0.6097560975609757,0.3658536585365854,25.95,-8.1,-71.55,-0.15323482546955347,0.16597931366413832,0.9009660398587584,0.3704458809598551,-22.52093598355133,24.393994551627287,132.41505933678528,11.675439136081526,23.521392237245127,137.73732159491033
2.4210780972222223,lowG,-3.9695863525390624,1.8195932617187498,8.90643017578125,0.12195121951219513,0.7926829268292683,0.3658536585365854,25.95,-8.1,-71.55,-0.15324297826737165,0.16597134713083506,0.9009779430925846,0.3704171264992711,-22.522441394967487,24.39315641905627,132.41861487484346,11.674970414349733,23.52157323725813,137.74091427441377
2.425500104166667,lowG,-3.864241479492187,1.848323681640625,8.781931689453124,-0.1829268292682927,0.3658536585365854,0.9146341463414634,25.95,-8.1,-71.55,-0.15323945507407188,0.16596901789307594,0.9009932326152921,0.37038243652967073,-22.522294194052492,24.39321548278129,132.4230410634334,11.675785768181903,23.52064262398372,137.74543585964432
2.4299221111111113,lowG,-4.007893579101562,1.905784521484375,8.9255837890625,-0.426829268292683,0.48780487804878053,0.30487804878048785,26.7,-9.299999999999999,-72.3,-0.15323182567954063,0.1659898180514574,0.9009719956666231,0.37042792946356157,-22.520686871125402,24.395746115756634,132.41706221327192,11.677255966400748,23.521282954218407,137.73991706679493
2.434344118055556,lowG,-3.9312791259765625,1.9009961181640624,8.858546142578124,0.1829268292682927,0.6707317073170732,1.0365853658536586,26.7,-9.299999999999999,-72.3,-0.15321294404566288,0.166012073867023,0.9009460173547268,0.37048894574587105,-22.517260101762183,24.398310929803795,132.40941185998577,11.678935339162926,23.520956812685537,137.7324311794646
2.509554798611111,lowG,-3.9456443359374997,1.8339584716796873,8.8489693359375,0.12195121951219513,0.6707317073170732,0.06097560975609757,26.25,-8.1,-71.85,-0.15315614733844995,0.1661188369616866,0.9008140666410327,0.37078530699123535,-22.505749269577574,24.410570248622133,132.37141227854553,11.685501712276247,23.523130520388893,137.69590332778338
2.513976805555555,lowG,-3.9791631591796874,1.905784521484375,8.882488159179687,0.24390243902439027,0.30487804878048785,-0.06097560975609757,26.25,-8.1,-71.85,-0.1531572649255395,0.16613014787435532,0.9008177071809769,0.3707709327832764,-22.50606691238002,24.412398759155096,132.37284959044135,11.687146080318927,23.523553992117435,137.69802068642608
2.5183988125,lowG,-4.007893579101562,1.7812860351562498,8.79150849609375,-0.24390243902439027,1.0365853658536586,0.30487804878048785,26.25,-8.1,-71.85,-0.15317750815302134,0.16612794063985348,0.9008181085810065,0.3707625838556667,-22.50913072458429,24.412171068436873,132.373432690044,11.686286330257152,23.525565482828004,137.69897691290987
2.522820819444444,lowG,-3.912125512695312,1.7429788085937499,8.8872765625,0.24390243902439027,0.3658536585365854,0.7317073170731708,26.25,-8.549999999999999,-70.5,-0.15317968744784594,0.1661079004406929,0.900823924690485,0.3707565312570994,-22.509515578468825,24.409296264882176,132.37466732122544,11.684057127266788,23.52486709598537,137.6993594035034
2.527242826388889,lowG,-3.806780639648437,1.8818425048828125,8.805873706054687,0.48780487804878053,0.9146341463414634,0.06097560975609757,26.25,-8.549999999999999,-70.5,-0.15314969327300787,0.16611827723681927,0.9008124321699142,0.370792194451796,-22.504727361671183,24.410408268600918,132.3707397431713,11.68551708020188,23.522490190154205,137.69501540319126
2.531664833333333,lowG,-3.81156904296875,1.915361328125,8.748412866210938,-0.6097560975609757,0.0,0.7317073170731708,26.25,-8.549999999999999,-70.5,-0.1531194383278489,0.1661396650597453,0.9007957745343447,0.37083557256696636,-22.49981867445331,24.41304891985617,132.36556906864152,11.688039981326552,23.52065799190935,137.68989276131376
2.7130158055555555,lowG,-3.9743747558593747,1.714248388671875,8.872911352539061,0.48780487804878053,0.06097560975609757,1.2195121951219514,26.4,-7.949999999999999,-71.39999999999999,-0.15292561147361994,0.16616614628583193,0.900679437443614,0.37118609907994937,-22.467602646698765,24.41288226418048,132.3264789824043,11.689551160680418,23.50512101909486,137.64520966376355
2.7174378124999996,lowG,-3.883395092773437,1.8243816650390623,8.786720092773438,0.06097560975609757,0.6097560975609757,1.402439024390244,26.4,-7.949999999999999,-71.39999999999999,-0.1529245087876916,0.16616308968514204,0.9006874728947878,0.3711684232376611,-22.467628924249205,24.412637774992103,132.32876847630985,11.689723622956961,23.50464290585296,137.64747728656798
2.7218598194444446,lowG,-3.840299462890625,1.8914193115234375,8.767566479492187,0.06097560975609757,0.426829268292683,1.0365853658536586,26.7,-7.8,-71.55,-0.15291229635477066,0.16616995818912983,0.9006967665627599,0.37114782677839153,-22.466054056961585,24.413885294474333,132.33142611096602,11.691573750448388,23.50333321707961,137.65037328677607
2.7262818263888886,lowG,-4.00310517578125,1.8100164550781248,8.844180932617187,0.12195121951219513,0.6097560975609757,0.7317073170731708,26.7,-7.8,-71.55,-0.1529307384043932,0.16616599168628454,0.9007059242576361,0.37111977913498256,-22.469062374327603,24.41362717950413,132.33453133245217,11.691118689094935,23.504820490771383,137.65391132476614
2.7307038333333336,lowG,-4.031835595703125,1.7956512451171873,8.834604125976561,0.0,0.426829268292683,0.48780487804878053,26.7,-7.8,-71.55,-0.15295585058629513,0.16616149432957172,0.9007147196680307,0.37109009599681775,-22.473068209710448,24.413309994893797,132.33768603816682,11.69037505224905,23.506990783380154,137.65759962691794
2.7351258402777776,lowG,-4.07971962890625,1.8148048583984373,8.9255837890625,0.24390243902439027,0.48780487804878053,0.6097560975609757,27.0,-7.05,-72.3,-0.15298213064670563,0.16615743469446898,0.9007233595475554,0.3710601085591292,-22.47724899603034,24.413060639050887,132.34083708669633,11.689640806913275,23.509304509961495,137.66134257058312
2.8103060208333335,lowG,-3.912125512695312,1.9105729248046874,8.815450512695312,0.426829268292683,0.06097560975609757,0.6097560975609757,25.8,-9.0,-72.45,-0.15285600628703833,0.16625871695578098,0.9006927153095603,0.3711410957661328,-22.45785552327173,24.42700378986725,132.33125320114198,11.70426680324721,23.500899962187795,137.65333758887587
2.8147280277777775,lowG,-3.873818286132812,1.8243816650390623,8.729259252929687,0.1829268292682927,1.1585365853658538,0.5487804878048781,26.849999999999998,-8.25,-70.64999999999999,-0.15285314340144396,0.16626164130866528,0.9006918268278241,0.37114312100213215,-22.457413339858867,24.42740998545129,132.3309956000156,11.70466551554001,23.500737745195007,137.6531463435791
2.8191500347222225,lowG,-3.88818349609375,1.8339584716796873,8.872911352539061,0.426829268292683,0.7926829268292683,0.1829268292682927,26.849999999999998,-8.25,-70.64999999999999,-0.1528438851237297,0.16625821497291327,0.9006930207833648,0.37114557123377073,-22.456027012773088,24.426878206510164,132.3310172896623,11.704585260817263,23.499612471529247,137.65279117374226
2.8235720416666665,lowG,-4.027047192382812,1.8148048583984373,8.896853369140624,0.48780487804878053,0.426829268292683,0.6097560975609757,26.849999999999998,-8.25,-70.64999999999999,-0.15284408163279295,0.16627045441418886,0.9006595928221941,0.37122112083781933,-22.455251561008886,24.427801463742192,132.32136639904408,11.703937246619757,23.501132188619575,137.6431059654992
2.8279940486111115,lowG,-3.9312791259765625,1.9201497314453124,8.810662109374999,0.3658536585365854,0.7317073170731708,0.9146341463414634,26.4,-10.2,-72.0,-0.1528227971866727,0.1663023829460144,0.9006226100027561,0.371305298155496,-22.451228565001806,24.431517281186338,132.31065286209605,11.70620060055597,23.501260254666512,137.63277871947412
2.8324160555555555,lowG,-3.83072265625,1.886630908203125,8.79150849609375,-0.24390243902439027,0.3658536585365854,0.48780487804878053,26.4,-10.2,-72.0,-0.1527884192764759,0.1663243006914854,0.9005882404744625,0.37139298196599757,-22.445245110301364,24.433721577186564,132.30010426592966,11.707758737460379,23.499576613036105,137.6218504168021
2.9120517430555557,lowG,-3.9887399658203124,1.9632453613281249,8.839392529296875,0.3658536585365854,0.6097560975609757,0.6097560975609757,26.849999999999998,-9.0,-70.95,-0.15275658015161753,0.16639170423150063,0.9005858572199941,0.37138166588921384,-22.440688189272805,24.443754555350143,132.30046384570653,11.717116096623297,23.498840660153036,137.62486936041523
2.9164737499999998,lowG,-3.9743747558593747,1.8818425048828125,8.777143286132812,0.1829268292682927,0.5487804878048781,1.0365853658536586,26.849999999999998,-9.0,-70.95,-0.15277069061994553,0.16639995854347944,0.9005987625569105,0.37134086600479993,-22.443195155752385,24.44543994889055,132.30491858793073,11.718589709936728,23.500210113081625,137.63033351175125
2.9208957569444447,lowG,-4.012681982421875,1.924938134765625,8.863334545898438,0.1829268292682927,0.12195121951219513,1.5853658536585367,25.95,-8.1,-71.25,-0.15278331190347672,0.16641195211559534,0.9006127314642072,0.3712964175984758,-22.44552226851498,24.44771703415762,132.30975862179855,11.720653280839716,23.501526632044143,137.63637139897756
2.9253177638888888,lowG,-3.9264907226562498,1.8722656982421875,8.719682446289061,0.48780487804878053,0.5487804878048781,1.0975609756097562,25.95,-8.1,-71.25,-0.15277766901999712,0.16643375623971224,0.9005910586565733,0.37134153242074713,-22.444213246169905,24.45039736740731,132.3037450285771,11.722166167740875,23.502428217014586,137.63090724764155
2.9297397708333337,lowG,-3.9504327392578125,1.9584569580078124,8.762778076171875,0.0,0.30487804878048785,0.853658536585366,25.95,-8.1,-71.25,-0.1527635818347335,0.16647173557430506,0.9005619315430522,0.37140093803778734,-22.44151175112241,24.45528813380501,132.29574042850706,11.725500153829488,23.503285405755424,137.6239267943098
2.9341617777777778,lowG,-3.902548706054687,1.9105729248046874,8.939948999023438,0.30487804878048785,0.7926829268292683,1.0365853658536586,27.0,-9.299999999999999,-71.55,-0.15273491386324167,0.16648851428180933,0.9005365110933781,0.3714668395525906,-22.43659942163234,24.456988967096077,132.28787349857654,11.726821795433885,23.501724707530073,137.6157442276841
3.013767027777778,lowG,-3.873818286132812,1.7812860351562498,8.724470849609375,0.48780487804878053,0.9756097560975611,0.9756097560975611,27.3,-7.05,-70.5,-0.15268105641007423,0.16656538285315037,0.9004069371148944,0.37176849764855263,-22.42548131167579,24.46478278427069,132.24992946696028,11.729698158848107,23.50303781139801,137.57786399854723
3.018189034722222,lowG,-3.921702319335937,1.7956512451171873,8.820238916015624,0.7926829268292683,0.48780487804878053,0.853658536585366,27.3,-7.05,-70.5,-0.15269105043262243,0.16655290126800537,0.9004231579601765,0.3717306966151915,-22.42735098841301,24.46338776432964,132.25468123018206,11.72887512105312,23.503104405742416,137.5825358479395
3.022611041666667,lowG,-3.9264907226562498,1.8722656982421875,8.820238916015624,0.3658536585365854,0.9146341463414634,0.853658536585366,27.3,-7.05,-70.5,-0.15268993563950062,0.1665590386837721,0.9004258709028363,0.3717218330902984,-22.427281456378562,24.464391998200853,132.2556352700336,11.729866352256417,23.503131726499095,137.5838335838818
3.027033048611111,lowG,-4.046200805664062,1.8531120849609375,8.805873706054687,-0.06097560975609757,0.5487804878048781,0.3658536585365854,27.599999999999998,-7.5,-70.95,-0.15270930342376232,0.16657096706330776,0.9004208827391267,0.3717206148530313,-22.43013917006129,24.46615817867922,132.25497896106157,11.730471677771611,23.50574598140392,137.58414777258363
3.031455055555556,lowG,-3.9312791259765625,1.8914193115234375,8.825027319335938,-0.06097560975609757,0.7926829268292683,0.853658536585366,27.599999999999998,-7.5,-70.95,-0.15270571317523718,0.16658155340701342,0.900420293211937,0.3717187738065943,-22.429631400184668,24.46773446322751,132.25500776656568,11.731885526929803,23.505778424802475,137.58462588582552
